datetime,A.DCE,AL.SHF,AP.CZC,BU.SHF,C.DCE,CF.CZC,CJ.CZC,CS.DCE,CU.SHF,EB.DCE,EG.DCE,FG.CZC,FU.SHF,HC.SHF,I.DCE,IC.CFE,IF.CFE,IH.CFE,J.DCE,JD.DCE,JM.DCE,L.DCE,LH.DCE,M.DCE,MA.CZC,NI.SHF,OI.CZC,P.DCE,PB.SHF,PF.CZC,PG.DCE,PK.CZC,PP.DCE,RB.SHF,RM.CZC,RU.SHF,SA.CZC,SF.CZC,SM.CZC,SN.SHF,SP.SHF,SR.CZC,SS.SHF,T.CFE,TA.CZC,TF.CFE,TS.CFE,UR.CZC,V.DCE,Y.DCE,ZC.CZC,ZN.SHF
2015-02-25,-0.05762861203417624,-0.010560270651094227,,0.023059638906956045,-0.0042758568920753266,0.05707534696537895,,,0.010154360947562328,,,0.13793228405647054,-0.8651939605764343,0.024797147007854185,,,,,0.05537823318225306,-0.9991054198417231,-0.397128293198243,0.07438029074521396,,0.1102455856025135,,,0.04578639241183415,-0.0052352551531763825,-0.0030325180404785906,,,,0.07402992740417097,-0.001372284697825047,0.06608773958272687,-0.06152393800418109,,-0.031093546432719374,-0.010001176132531573,,,-0.027294633771472843,,,-0.0053818492012312515,,,,0.02409317847388452,0.01840423142455685,,0.0014940411025408085
2015-02-26,-0.05747504475594554,-0.010504411475770175,,0.02325930068960649,-0.004977309651140843,0.05652016655432083,,,0.01010086952525383,,,0.13774034844548197,-0.8655914015680957,0.024494060160018184,,,,,0.055794568867772884,-0.999105578807892,-0.39693280144524495,0.07328838463090386,,0.10739032609057322,,,0.04545890100095839,-0.005042339866682503,-0.0028437024279991097,,,,0.07325032369408463,-0.0011383077490399248,0.064813517182036,-0.06189447865542876,,-0.031299069329993316,-0.009818205235319323,,,-0.02713947365562384,,,-0.005962034508765201,,,,0.024288767816977887,0.017838821273339155,,0.0016088481353042298
2015-02-27,-0.05732867922035526,-0.010507190310793385,,0.023076765627109884,-0.005810690964052604,0.05563889032201412,,,0.010009544699807183,,,0.13755292809291045,-0.8653291354476645,0.024134323570629546,,,,,0.05615332948609082,-0.9991054928226071,-0.3968140416782912,0.07196575706576899,,0.10476047938140462,,,0.04477473963867691,-0.0047441753785597935,-0.002623294060532148,,,,0.07229405962840893,-0.0014389412041873983,0.06351852492804477,-0.06253023376732311,,-0.031240394202607363,-0.009661269658367052,,,-0.02704617241648222,,,-0.0065499040496258525,,,,0.02433152740640872,0.017853208252374738,,0.0017019069369828672
2015-03-02,-0.05723775571114451,-0.010498761068630975,,0.02268761255059398,-0.006567686129301526,0.05483696275329988,,,0.009981770876325482,,,0.13736986551985547,-0.8650566463455184,0.02388677796686547,,,,,0.05658793961305434,-0.9991057765435769,-0.396608567483379,0.07107584648643729,,0.10245402487530551,,,0.043857351344584385,-0.004437678731640863,-0.0022930978006069688,,,,0.07178169140299998,-0.0008024779701546335,0.06223214418965394,-0.06252564422417725,,-0.03124310082454081,-0.00947060035490335,,,-0.02710305080301563,,,-0.0072185028312335125,,,,0.02452121046262853,0.017570562397907653,,0.0018190503238483492
2015-03-03,-0.057123330031194,-0.010551551745880901,,0.02179381281882736,-0.006937605970931919,0.05410093709768022,,,0.00991057628959285,,,0.13719101048645874,-0.8651358372088264,0.023666373091629497,,,,,0.056994082618342594,-0.9991061289461908,-0.39650254926047535,0.06989177852064621,,0.10066307495905172,,,0.04293197507357533,-0.004089674859047886,-0.0021351067053419917,,,,0.07106364148042521,-0.00041797992402113713,0.06133263912438632,-0.06276873178410902,,-0.03141938595768432,-0.00919899028521085,,,-0.027318059796885022,,,-0.007701529593637587,,,,0.02451555997692682,0.017334048822397252,,0.0018821378444276228
2015-03-04,-0.0570468725513904,-0.010542963980028661,,0.021294675141705646,-0.00682094095356825,0.05357095304070604,,,0.009857762180135876,,,0.1371907328991475,-0.8659592956137112,0.02346276867784038,,,,,0.05745288822503886,-0.9991064457481769,-0.3963807710714824,0.06911531237149475,,0.09910078607579588,,,0.04225881224554015,-0.00366618790687998,-0.0019564773358656255,,,,0.07055736283307101,0.00030856675920497485,0.060766468307567524,-0.0626802464775351,,-0.03201080378136262,-0.00913475604653999,,,-0.02764954619993684,,,-0.008251802307252422,,,,0.02428024363003455,0.017241012245487027,,0.0019940226025959764
2015-03-05,-0.05699070151822926,-0.010475218229159398,,0.02033119113303574,-0.006962160433214987,0.05304240138166068,,,0.009903330810602818,,,0.13719045734217106,-0.8669262762459066,0.02323318566308868,,,,,0.05783596799732195,-0.9991067504450155,-0.3962990230310654,0.06860769138083231,,0.09774390055797354,,,0.04153164558227141,-0.0033993476856740987,-0.0018158735184457496,,,,0.07005365903045684,0.0011681874019647755,0.06012090815097054,-0.06268187784717051,,-0.032087390088634725,-0.009018615886499179,,,-0.027804308524139513,,,-0.008755504118245935,,,,0.024409291663643067,0.01703768257434699,,0.0020905723455549997
2015-03-06,-0.0568128586006506,-0.01041432398355847,,0.01967291309237433,-0.007494431601751941,0.05300978744870554,,,0.009887918558299775,,,0.137190183793335,-0.8677146431642068,0.02302842225640813,,,,,0.05816939008033011,-0.9991075847247742,-0.3962315880214917,0.06870524009314602,,0.09803503208678513,,,0.04119972395140055,-0.0031917435407662624,-0.0017510828483655201,,,,0.06985572359836625,0.0011682202335575615,0.05974085107259572,-0.06319915875457727,,-0.03234130788018336,-0.008835490447198068,,,-0.02792966016217391,,,-0.00887472031038585,,,,0.02430203512391454,0.01696943281275459,,0.002172092475722658
2015-03-09,-0.05666880745785324,-0.010365652269083139,,0.019568804126998622,-0.007652608376966059,0.05309139140647064,,,0.009978792497794825,,,0.13718991223076749,-0.8693139831573818,0.022829028690579345,,,,,0.05844833338993581,-0.9991079313742279,-0.3961198212767385,0.06889303704933764,,0.09881190918080002,,,0.04096609196970826,-0.002808385900573122,-0.0016253006154135078,,,,0.06983189714952451,0.002091954944063152,0.05996472372531096,-0.06351167897709209,,-0.032608647490202744,-0.008741408007140497,,,-0.027922671116247497,,,-0.00921886351054846,,,,0.024457714956715754,0.017028979772572714,,0.0022886112898981735
2015-03-10,-0.056615427720146105,-0.01038866083563207,,0.01934314089902819,-0.0067853034431204036,0.053255361696897104,,,0.01006045132600347,,,0.13718964263291272,-0.8706330987698312,0.022717577180202352,,,,,0.05865778278045067,-0.9991081486583274,-0.39603475479236305,0.06917987009944582,,0.09930057241245484,,,0.04050439757841175,-0.0025556782534269773,-0.0015019836478372451,,,,0.06970377596923537,0.0030346960851508342,0.060138401223328614,-0.06395442379398827,,-0.032912053659416136,-0.008660945204304146,,,-0.02784387390818897,,,-0.009463395261944795,,,,0.02479405212558039,0.0169397199014265,,0.002377968608738304
2015-03-11,-0.05647760088587644,-0.010391620483932912,,0.01905055498389133,-0.006469700797860207,0.053551529878238385,,,0.010158574525620741,,,0.13728096348334998,-0.8717441697951636,0.022618968939556533,,,,,0.05885095934772675,-0.9991089893330256,-0.3959797359094455,0.0694072231907449,,0.09975023465785372,,,0.040345022392348634,-0.0020783391490962044,-0.001445376335159377,,,,0.06958816128219361,0.0048033615413855205,0.060419419570562904,-0.0642485500277526,,-0.03316442562521815,-0.008496763089874057,,,-0.027566804326021488,,,-0.009661687162972403,,,,0.025210045761497442,0.01700505587345823,,0.0023475397576319247
2015-03-12,-0.05648768827557917,-0.01043175953405723,,0.01868551349351912,-0.005512144755010566,0.054116839604358064,,,0.01025762179764423,,,0.1373716131310408,-0.8724990419711869,0.022413580273618748,,,,,0.059045830236300265,-0.9991096836542496,-0.39596171971328553,0.06965134255473972,,0.09996309912438416,,,0.040159174594059405,-0.001482766327442865,-0.0014156259029521516,,,,0.06968264088592102,0.006206893492212922,0.060402126879705476,-0.06445650519082492,,-0.033518490033424345,-0.008289742393480482,,,-0.02759295500779934,,,-0.009860664924226412,,,,0.02564623735764804,0.01723740107634177,,0.0023800389364020086
2015-03-13,-0.0565757342933995,-0.010603656004043486,,0.018525853429378392,-0.004367980161737146,0.05460218741591545,,,0.010232829969755832,,,0.13746159894883922,-0.87361888154742,0.0220846189101972,,,,,0.05917875397952858,-0.999110548647061,-0.39598203844799473,0.06937596026714139,,0.10002686981981869,,,0.04014212616104613,-0.0010208141499185265,-0.001520251749102864,,,,0.06920975395192273,0.0074583052073830805,0.06014764252284115,-0.0644055494040978,,-0.03406057979349288,-0.008284842149135675,,,-0.027800115185072784,,,-0.010218133553370229,,,,0.026175739548809914,0.017370271880219938,,0.0023414494279964566
2015-03-16,-0.05661229218948462,-0.01064738530502581,,0.018307128508839525,-0.002590507089472478,0.05515386537257384,,,0.010271196617006805,,,0.13755092820201056,-0.8750251693429473,0.021732322524820494,,,,,0.0591716598311759,-0.9991112730932465,-0.39614285520019216,0.06896305070411272,,0.10036919452439362,,,0.04026564516190761,-0.0006022834240429909,-0.0016076411986602076,,,,0.06885914988314265,0.008471788550932637,0.060602962036159606,-0.06461994883507127,,-0.03450364808433492,-0.00820067711103075,,,-0.027864687750246128,,,-0.01051628297744883,,,,0.026573400655312596,0.017659555760909832,,0.002283479046057333
2015-03-17,-0.056695378504109835,-0.010662240112440399,,0.01866147952909762,-0.0010571370415417072,0.05570791630480466,,,0.010327907287171874,,,0.1376396080501862,-0.8771206571831097,0.021280212996980262,,,,,0.058712957809828534,-0.9991119659910856,-0.396319891856276,0.06890818172069638,,0.1005177832454499,,,0.040422695305854045,-0.00010802163402356821,-0.0015602509795644437,,,,0.06848822623648214,0.009604055300505942,0.060866497418484974,-0.06461162143959068,,-0.034712672745209554,-0.008183382684420067,,,-0.027669020767180988,,,-0.0111238657943521,,,,0.02685818107491637,0.01810031582416387,,0.0023172841287946717
2015-03-18,-0.05675144083262328,-0.010763568923610826,,0.01917247619429391,4.223804041454617e-05,0.056116038125788824,,,0.010338267336782222,,,0.13772764554927683,-0.8787851845492156,0.020789713954895903,,,,,0.05814706887303229,-0.9991124139257396,-0.3965149121374987,0.06852790067501996,,0.10039266274896606,,,0.04028077999317217,0.0002921190441579803,-0.0015450395341585345,,,,0.06794503760736921,0.010819311859332971,0.06074553309412432,-0.06489598923146668,,-0.034705605209184365,-0.008135298876963452,,,-0.02746976317581587,,,-0.011529460237530736,,,,0.0271312585423015,0.018276914003544722,,0.002236286589230226
2015-03-19,-0.056790355860832226,-0.010943632341486018,,0.01992867306328598,0.001343404797730082,0.056546320489085804,,,0.010391599416060137,,,0.13781504765334313,-0.8804719818751844,0.020583071339457255,,,,,0.05792304558409737,-0.9991136500393678,-0.3966067547659493,0.06823822049016376,,0.10044515649559133,,,0.040017316662685154,0.0007772085995957559,-0.0015003123475487868,,,,0.06765580019337644,0.01210142756155995,0.060804110569029485,-0.06545148700172024,,-0.034938520087521324,-0.007995250799481938,,,-0.027271731454651307,,,-0.01213426539527289,,,,0.027170632973276418,0.018439237972545854,,0.0021885306269288436
2015-03-20,-0.05683795447969727,-0.011089155338921622,,0.020484676500273975,0.002487702604180479,0.05714986829881823,,,0.010369056621456322,,,0.13790182121642697,-0.8820242800213169,0.02032774198119426,,,,,0.05761645222515089,-0.9991150403442101,-0.39665162881872745,0.06775737251239763,,0.10017318981733452,,,0.03979242751839895,0.0009543821640963544,-0.0014948853526005844,,,,0.06688117417525817,0.01299669904960498,0.06027408507246993,-0.06630490613251125,,-0.03513795895672796,-0.007955917957853569,,,-0.027058765568771757,,,-0.012492543316937455,,,,0.02698913822975638,0.018495253963625724,,0.0021296204486301656
2015-03-23,-0.056713664343467016,-0.011197038510033891,,0.0209054078852448,0.003522660537908267,0.05793230371824915,,,0.010374321782031,,,0.13782675942529077,-0.8830987653809993,0.020091873190893103,,,,,0.05741311938345245,-0.9991165197137825,-0.3967622540231619,0.06731332370823932,,0.09998280464035555,,,0.039685818976857364,0.001158155299193068,-0.0013969892736631457,,,,0.06617706665976175,0.013773229685098923,0.059842351575729875,-0.06695771916838737,,-0.03528608614571528,-0.007901237121364809,,,-0.02718838410926177,,,-0.012387998008323579,,,,0.02658354026532727,0.01872370636159361,,0.0020425816551751007
2015-03-24,-0.056555444295554216,-0.011319571667971541,,0.021166514116883018,0.004184698311073337,0.05858193386182981,,,0.010176313510802568,,,0.13775221148157277,-0.8848333618005022,0.019683076452542095,,,,,0.0571468491161591,-0.9991182510730475,-0.39690314830123263,0.06677817105328641,,0.0998851115277948,,,0.03961028873144602,0.0011799768430142557,-0.0014621248338677094,,,,0.06545473079683764,0.01441021631680946,0.059061184471406764,-0.06754219760482828,,-0.03534594415669175,-0.007799372287445306,,,-0.027532330469293598,,,-0.012022056606297385,,,,0.026091423060213788,0.018973077847174308,,0.0018951667344641488
2015-03-25,-0.05637092441979711,-0.01146026662102073,,0.021321906198917846,0.005055040632770105,0.05908598155805092,,,0.010048324160718587,,,0.13763676050101853,-0.886002760815035,0.01948045165748103,,,,,0.05652690922529663,-0.9991195289795349,-0.39703169709981095,0.06594495395528337,,0.09980865392158529,,,0.03939682911380709,0.0010363254505275942,-0.0015087585248643662,,,,0.06467335454766196,0.015179791281407236,0.05827190860443349,-0.06809761585759588,,-0.03553568846050673,-0.007761665663452117,,,-0.028025937276964463,,,-0.011833708208762034,,,,0.02578807946150589,0.019109955043883794,,0.0018766114637443535
2015-03-26,-0.05607781002871016,-0.011577846528452632,,0.02144550139436464,0.00605729501259939,0.05959892759339291,,,0.009861382108342592,,,0.13752227205592743,-0.8866991964078053,0.01947984725986432,,,,,0.055956957637398254,-0.9991199644714662,-0.3968171314259732,0.06523516265554817,,0.09994840218152974,,,0.03923629766227174,0.0009010995283060486,-0.0015569652068500649,,,,0.06395106340851664,0.016026171566730425,0.05767105402696518,-0.06876447751163871,,-0.035647740710495014,-0.007731321235873416,,,-0.02822684386478442,,,-0.011566898002535854,,,,0.02537888821086204,0.019254006297629796,,0.0017417329289978213
2015-03-27,-0.05570547208390394,-0.011544102587603694,,0.021371687094885024,0.0068773766927013764,0.06036875550136722,,,0.009800866213645159,,,0.1374087341590243,-0.8862396769623532,0.019693894582747378,,,,,0.055916968157388725,-0.999119980016452,-0.39661071709165163,0.06487184109183756,,0.10037164734164875,,,0.039057142144964425,0.0007679948873755421,-0.001582634227899802,,,,0.06358327709644179,0.01747865050585057,0.05774791282331331,-0.06942684475998559,,-0.035652493188793793,-0.007624454204274895,,,-0.028357352928201525,,,-0.011170961770052997,,,,0.02482101928121409,0.01948980739726115,,0.0017215622716694231
2015-03-30,-0.05521970210632417,-0.011555202845586547,,0.02143479085612055,0.00737007211402481,0.06100132509405342,,,0.009632185315270252,,,0.1369686074946534,-0.8856736577773955,0.019815983030560386,,,,,0.056017815364815385,-0.9991207803210183,-0.3961915946597806,0.06468491527261842,,0.10069858856582956,,,0.038952120363628134,0.0006681982087110286,-0.0016111411306800698,,,,0.06303454983822362,0.01850362075331224,0.05745394959416405,-0.07013929299463353,,-0.03498652847283075,-0.007360595400230055,,,-0.028545917941695576,,,-0.010534017905200779,,,,0.024492791970864257,0.019669533342431118,,0.001691187936307459
2015-03-31,-0.05461290092580184,-0.011537633082313445,,0.021379243615516113,0.0077771103447205675,0.061660063886020695,,,0.009520534013907532,,,0.1368557827685682,-0.8848386327334145,0.020070769171001174,,,,,0.05637438907341331,-0.9991218137761407,-0.3958470045599906,0.06440182637576007,,0.10081930129425125,,,0.03885273466544818,0.0005936082354765398,-0.0016901481361337781,,,,0.06270675968665233,0.019248875424180384,0.057273517474350624,-0.07086536363313849,,-0.034585648697013596,-0.007083674115213213,,,-0.028897990454983778,,,-0.009358133014394747,,,,0.02405548072611463,0.019726258520378053,,0.001670612731627461
2015-04-01,-0.05388267442873978,-0.01146239682271249,,0.021417598208741527,0.008292918130952419,0.062448107033656663,,,0.009572299999676282,,,0.13665194321232474,-0.8845210356718354,0.020227848190697714,,,,,0.05672936319756822,-0.9991230084220067,-0.3955670212806507,0.06421635115979375,,0.10092809986569225,,,0.03881512754533078,0.0007032813817614126,-0.0017139841792735597,,,,0.06232120981525162,0.020036991768013174,0.057212413231412976,-0.0714970469076156,,-0.034088958123502544,-0.006722485375369067,,,-0.02909407585795982,,,-0.008446923831809134,,,,0.023794678549311454,0.020079690526367162,,0.0017459752428570288
2015-04-02,-0.05300574664969405,-0.011359397363443904,,0.021513521433016852,0.008763735042188837,0.06321691808216497,,,0.0095176485433812,,,0.13644999954922843,-0.884185328913347,0.02027294623534651,,,,,0.056663761489457225,-0.9991232021251406,-0.3956033196747124,0.06394769276472467,,0.10065842213309183,,,0.03889157294832417,0.0006925906175232829,-0.0017872238532888904,,,,0.06163079077791097,0.02087330092872827,0.056842466624435636,-0.07155304280063832,,-0.03365717393881687,-0.00650664855669336,,,-0.029265972362300764,,,-0.007355166412774255,,,,0.023718345915938868,0.020693709100692424,,0.0017204853505818228
2015-04-03,-0.05205295767883332,-0.011221307870230113,,0.02160684018303338,0.008979000291573768,0.06387923640282693,,,0.009532231210230613,,,0.13624992545142156,-0.8838249908017657,0.020427584876971185,,,,,0.05690735425942654,-0.9991225609528965,-0.395683043641752,0.06359199337753729,,0.1006313831726588,,,0.03890438294687108,0.0007171703148999058,-0.0018882804803659699,,,,0.061028470105134104,0.021836933024141365,0.05671768363238302,-0.07097393432106502,,-0.033293186937088666,-0.006122583601853522,,,-0.029538316931042273,,,-0.006821742112990313,,,,0.02365078192522521,0.020983138887970012,,0.0016999152098610604
